,Unnamed: 0,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,concept_num,set,data_answer,model_answer,to_annotate,code_eval,human_lq,chance,coverage_manual_code,full_coverage_manual_code,consistency
496,4105.0,there is another object of the same shape<br>that is the same color as another different object,False,23.0,8.0,0.0,19.0,7.0,0.4235038289704107,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium green circle,hg75,8.0,False,False,True,True,0.6484210526315789,0.5061728395061729,0.9565217391304348,0.8888888888888888,False
497,4106.0,there is another object of the same shape<br>that is the same color as another different object,False,24.0,8.0,0.0,19.0,7.0,0.4635917675180963,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium blue circle,hg75,8.0,False,False,True,True,0.6484210526315789,0.5061728395061729,0.9565217391304348,0.8888888888888888,False
498,4107.0,there is another object of the same shape<br>that is the same color as another different object,False,25.0,9.0,0.0,7.0,19.0,0.3327957556418823,"""λx.exists(apply2(same_color,x.o), filter(triangle, x.s))""
",same color as a triangle,"def is_rule(obj):
    return np.any([x.triangle and x.color == obj.color for x in obj.current_set.objs])",large green rectangle,hg75,9.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.76,0.6805555555555556,True
499,4108.0,there is another object of the same shape<br>that is the same color as another different object,False,26.0,9.0,0.0,10.0,16.0,0.2554177655674721,"""λx.exists(apply2(same_color,x.o), filter(triangle, x.s))""
",same color as a triangle,"def is_rule(obj):
    return np.any([x.triangle and x.color == obj.color for x in obj.current_set.objs])",medium green circle,hg75,9.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.76,0.6805555555555556,True
500,4109.0,there is another object of the same shape<br>that is the same color as another different object,False,27.0,10.0,0.0,6.0,19.0,0.2443501794264193,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",small yellow rectangle,hg75,10.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.6296296296296297,0.5694444444444444,True
501,4110.0,there is another object of the same shape<br>that is the same color as another different object,False,28.0,11.0,0.0,4.0,21.0,0.3155829965287466,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green triangle,hg75,11.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.6071428571428571,0.5555555555555556,True
502,4111.0,there is another object of the same shape<br>that is the same color as another different object,False,29.0,11.0,0.0,6.0,19.0,0.2907887439683918,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue rectangle,hg75,11.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.6071428571428571,0.5555555555555556,True
503,4112.0,there is another object of the same shape<br>that is the same color as another different object,False,30.0,12.0,1.0,12.0,13.0,0.4467008866157584,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow circle,hg75,12.0,True,False,True,False,0.6484210526315789,0.5061728395061729,0.6333333333333333,0.5555555555555556,True
504,4113.0,there is another object of the same shape<br>that is the same color as another different object,False,31.0,12.0,1.0,18.0,7.0,0.5545565981100253,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue circle,hg75,12.0,True,True,True,False,0.6484210526315789,0.5061728395061729,0.6333333333333333,0.5555555555555556,False
505,4114.0,there is another object of the same shape<br>that is the same color as another different object,False,32.0,12.0,1.0,9.0,16.0,0.2737643167455417,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green triangle,hg75,12.0,True,False,True,False,0.6484210526315789,0.5061728395061729,0.6333333333333333,0.5555555555555556,True
506,4115.0,there is another object of the same shape<br>that is the same color as another different object,False,33.0,12.0,1.0,13.0,12.0,0.3235112062001235,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,hg75,12.0,True,False,True,False,0.6484210526315789,0.5061728395061729,0.6333333333333333,0.5555555555555556,True
507,4116.0,there is another object of the same shape<br>that is the same color as another different object,False,34.0,12.0,1.0,13.0,12.0,0.3409505525806935,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow triangle,hg75,12.0,True,False,True,False,0.6484210526315789,0.5061728395061729,0.6333333333333333,0.5555555555555556,True
508,4117.0,there is another object of the same shape<br>that is the same color as another different object,False,35.0,13.0,0.0,3.0,22.0,0.2363333117222055,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",large green triangle,hg75,13.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8,0.7361111111111112,True
509,4118.0,there is another object of the same shape<br>that is the same color as another different object,False,36.0,14.0,0.0,4.0,21.0,0.3739346483193912,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",small green rectangle,hg75,14.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8055555555555556,0.7361111111111112,True
510,4119.0,there is another object of the same shape<br>that is the same color as another different object,False,37.0,14.0,0.0,9.0,16.0,0.4502023772953407,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",small yellow triangle,hg75,14.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8055555555555556,0.7361111111111112,True
511,4120.0,there is another object of the same shape<br>that is the same color as another different object,False,38.0,15.0,1.0,16.0,9.0,0.6431217818280857,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",small yellow rectangle,hg75,15.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.8157894736842105,0.7361111111111112,True
512,4121.0,there is another object of the same shape<br>that is the same color as another different object,False,39.0,15.0,0.0,10.0,15.0,0.5393794846543187,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",medium yellow circle,hg75,15.0,False,True,True,True,0.6484210526315789,0.5061728395061729,0.8157894736842105,0.7361111111111112,True
513,4122.0,there is another object of the same shape<br>that is the same color as another different object,False,40.0,15.0,1.0,16.0,9.0,0.6596068917629054,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",medium green triangle,hg75,15.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.8157894736842105,0.7361111111111112,True
514,4123.0,there is another object of the same shape<br>that is the same color as another different object,False,41.0,15.0,1.0,18.0,7.0,0.593117049809166,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",large yellow triangle,hg75,15.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.8157894736842105,0.7361111111111112,True
515,4124.0,there is another object of the same shape<br>that is the same color as another different object,False,42.0,15.0,1.0,17.0,8.0,0.5580549309227081,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",large green rectangle,hg75,15.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.8157894736842105,0.7361111111111112,True
516,4125.0,there is another object of the same shape<br>that is the same color as another different object,False,43.0,16.0,0.0,10.0,15.0,0.2356421622575908,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",large yellow triangle,hg75,16.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.9302325581395349,0.8888888888888888,True
517,4126.0,there is another object of the same shape<br>that is the same color as another different object,False,44.0,17.0,0.0,16.0,9.0,0.6523590841505893,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium green rectangle,hg75,17.0,False,True,True,True,0.6484210526315789,0.5061728395061729,0.9318181818181818,0.8888888888888888,True
518,4127.0,there is another object of the same shape<br>that is the same color as another different object,False,45.0,17.0,0.0,18.0,7.0,0.6786420626983727,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small blue rectangle,hg75,17.0,False,True,True,True,0.6484210526315789,0.5061728395061729,0.9318181818181818,0.8888888888888888,True
519,4128.0,there is another object of the same shape<br>that is the same color as another different object,False,46.0,18.0,0.0,4.0,21.0,0.2805681766093357,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",small green triangle,hg75,18.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8043478260869565,0.7361111111111112,True
520,4129.0,there is another object of the same shape<br>that is the same color as another different object,False,47.0,18.0,0.0,4.0,21.0,0.2511903570481308,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",medium yellow circle,hg75,18.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8043478260869565,0.7361111111111112,True
521,4130.0,there is another object of the same shape<br>that is the same color as another different object,False,48.0,18.0,0.0,5.0,20.0,0.2206282156796533,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",medium blue rectangle,hg75,18.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8043478260869565,0.7361111111111112,True
522,4131.0,there is another object of the same shape<br>that is the same color as another different object,False,49.0,19.0,1.0,18.0,7.0,0.4399466890361054,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",medium blue rectangle,hg75,19.0,True,False,True,True,0.6484210526315789,0.5061728395061729,0.8163265306122449,0.7361111111111112,False
523,4132.0,there is another object of the same shape<br>that is the same color as another different object,False,50.0,19.0,0.0,11.0,14.0,0.4750687145134407,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",large blue circle,hg75,19.0,False,False,True,True,0.6484210526315789,0.5061728395061729,0.8163265306122449,0.7361111111111112,False
524,4133.0,there is another object of the same shape<br>that is the same color as another different object,False,51.0,19.0,1.0,15.0,10.0,0.3419619306191634,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",medium green triangle,hg75,19.0,True,False,True,True,0.6484210526315789,0.5061728395061729,0.8163265306122449,0.7361111111111112,False
525,4134.0,there is another object of the same shape<br>that is the same color as another different object,False,52.0,19.0,1.0,15.0,10.0,0.4711309889028143,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",small blue rectangle,hg75,19.0,True,False,True,True,0.6484210526315789,0.5061728395061729,0.8163265306122449,0.7361111111111112,False
526,4135.0,there is another object of the same shape<br>that is the same color as another different object,False,53.0,19.0,0.0,21.0,4.0,0.5711709339998379,"""λx.exists(large, filter(compose2(not,green), x.s))""
",there is a large object that is not green in the set,"def is_rule(obj):
    return np.any([x.large and not x.green for x in obj.current_set.objs])",large blue triangle,hg75,19.0,False,True,True,True,0.6484210526315789,0.5061728395061729,0.8163265306122449,0.7361111111111112,True
527,4136.0,there is another object of the same shape<br>that is the same color as another different object,False,54.0,20.0,1.0,18.0,7.0,0.7496023020662506,"""λx.exists(apply3(size-lt,x.o), filter(large, x.s))""
",there exists a large object that this object is smaller than,"def is_rule(obj):
    return np.any([x.large and (obj.size_num < x.size_num) for x in obj.current_set.objs])",medium green rectangle,hg75,20.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.7592592592592593,0.6944444444444444,True
528,4137.0,there is another object of the same shape<br>that is the same color as another different object,False,55.0,20.0,0.0,17.0,8.0,0.7394258016396407,"""λx.exists(apply3(size-lt,x.o), filter(large, x.s))""
",there exists a large object that this object is smaller than,"def is_rule(obj):
    return np.any([x.large and (obj.size_num < x.size_num) for x in obj.current_set.objs])",small green circle,hg75,20.0,False,True,True,True,0.6484210526315789,0.5061728395061729,0.7592592592592593,0.6944444444444444,True
529,4138.0,there is another object of the same shape<br>that is the same color as another different object,False,56.0,20.0,1.0,13.0,12.0,0.4146632729268731,"""λx.exists(apply3(size-lt,x.o), filter(large, x.s))""
",there exists a large object that this object is smaller than,"def is_rule(obj):
    return np.any([x.large and (obj.size_num < x.size_num) for x in obj.current_set.objs])",large yellow circle,hg75,20.0,True,False,True,False,0.6484210526315789,0.5061728395061729,0.7592592592592593,0.6944444444444444,True
530,4139.0,there is another object of the same shape<br>that is the same color as another different object,False,57.0,20.0,1.0,18.0,7.0,0.7233065406650212,"""λx.exists(apply3(size-lt,x.o), filter(large, x.s))""
",there exists a large object that this object is smaller than,"def is_rule(obj):
    return np.any([x.large and (obj.size_num < x.size_num) for x in obj.current_set.objs])",small green rectangle,hg75,20.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.7592592592592593,0.6944444444444444,True
531,4140.0,there is another object of the same shape<br>that is the same color as another different object,False,58.0,20.0,1.0,17.0,8.0,0.4767659919618836,"""λx.exists(apply3(size-lt,x.o), filter(large, x.s))""
",there exists a large object that this object is smaller than,"def is_rule(obj):
    return np.any([x.large and (obj.size_num < x.size_num) for x in obj.current_set.objs])",large green rectangle,hg75,20.0,True,False,True,False,0.6484210526315789,0.5061728395061729,0.7592592592592593,0.6944444444444444,True
532,4141.0,there is another object of the same shape<br>that is the same color as another different object,False,59.0,21.0,0.0,16.0,9.0,0.7219683785649522,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small green rectangle,hg75,21.0,False,True,True,True,0.6484210526315789,0.5061728395061729,0.8813559322033898,0.8888888888888888,True
533,4142.0,there is another object of the same shape<br>that is the same color as another different object,False,60.0,21.0,0.0,8.0,17.0,0.1441924548079214,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium yellow circle,hg75,21.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8813559322033898,0.8888888888888888,True
534,4143.0,there is another object of the same shape<br>that is the same color as another different object,False,61.0,21.0,1.0,20.0,5.0,0.7165816802315703,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium green triangle,hg75,21.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.8813559322033898,0.8888888888888888,True
535,4144.0,there is another object of the same shape<br>that is the same color as another different object,False,62.0,21.0,1.0,16.0,9.0,0.6320224903178087,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium blue rectangle,hg75,21.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.8813559322033898,0.8888888888888888,True
536,4145.0,there is another object of the same shape<br>that is the same color as another different object,False,63.0,21.0,1.0,16.0,9.0,0.7007510897693692,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",large green triangle,hg75,21.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.8813559322033898,0.8888888888888888,True
537,4146.0,there is another object of the same shape<br>that is the same color as another different object,False,64.0,22.0,0.0,3.0,22.0,0.0664854320320955,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium yellow circle,hg75,22.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.875,0.8888888888888888,True
538,4147.0,there is another object of the same shape<br>that is the same color as another different object,False,65.0,22.0,0.0,6.0,19.0,0.1236901796816027,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium yellow triangle,hg75,22.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.875,0.8888888888888888,True
539,4148.0,there is another object of the same shape<br>that is the same color as another different object,False,66.0,23.0,1.0,20.0,5.0,0.7297524369752182,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium blue rectangle,hg75,23.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.8787878787878788,0.8888888888888888,True
540,4149.0,there is another object of the same shape<br>that is the same color as another different object,False,67.0,23.0,0.0,4.0,21.0,0.0931999768446303,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small blue triangle,hg75,23.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8787878787878788,0.8888888888888888,True
541,4150.0,there is another object of the same shape<br>that is the same color as another different object,False,68.0,23.0,1.0,16.0,9.0,0.7157028478615075,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small blue rectangle,hg75,23.0,True,True,True,True,0.6484210526315789,0.5061728395061729,0.8787878787878788,0.8888888888888888,True
542,4151.0,there is another object of the same shape<br>that is the same color as another different object,False,69.0,24.0,0.0,7.0,18.0,0.0756628445353726,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",small blue rectangle,hg75,24.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8840579710144928,0.8888888888888888,True
543,4152.0,there is another object of the same shape<br>that is the same color as another different object,False,70.0,25.0,0.0,7.0,18.0,0.1148602450147109,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",large yellow circle,hg75,25.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8857142857142857,0.8888888888888888,True
544,4153.0,there is another object of the same shape<br>that is the same color as another different object,False,71.0,25.0,0.0,7.0,18.0,0.1148731875949806,"""λx.exists(compose11(compose8(compose6(or,not),apply2(same_color,x.o)),apply2(same_size,x.o)), filter(apply2(same_shape,x.o), x.s))""
",there is an object of the same shape that is not the same size or not the same color,"def is_rule(obj):
    return np.any([((x.color != obj.color) or (x.size != obj.size)) and (x.shape == obj.shape)  for x in obj.current_set.objs])",medium yellow rectangle,hg75,25.0,False,False,True,False,0.6484210526315789,0.5061728395061729,0.8857142857142857,0.8888888888888888,True
545,5153.0,same shape as the unique largest,False,0.0,1.0,1.0,15.0,11.0,0.4955165499829945,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue triangle,hg44,1.0,True,False,True,True,0.6619999999999999,0.6449704142011834,,0.23076923076923078,False
546,5154.0,same shape as the unique largest,False,1.0,1.0,0.0,6.0,20.0,0.4684074021306514,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small green rectangle,hg44,1.0,False,False,True,True,0.6619999999999999,0.6449704142011834,,0.23076923076923078,False
547,5155.0,same shape as the unique largest,False,2.0,1.0,1.0,20.0,6.0,0.5037854732393043,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large blue triangle,hg44,1.0,True,True,True,True,0.6619999999999999,0.6449704142011834,,0.23076923076923078,True
548,5156.0,same shape as the unique largest,False,3.0,1.0,0.0,12.0,14.0,0.4794263572961199,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue rectangle,hg44,1.0,False,False,True,True,0.6619999999999999,0.6449704142011834,,0.23076923076923078,False
549,5157.0,same shape as the unique largest,False,4.0,1.0,1.0,7.0,19.0,0.4100751721916822,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small yellow triangle,hg44,1.0,True,False,True,True,0.6619999999999999,0.6449704142011834,,0.23076923076923078,False
550,5158.0,same shape as the unique largest,False,5.0,2.0,0.0,2.0,24.0,0.4804986054058417,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",small green circle,hg44,2.0,False,False,True,False,0.6619999999999999,0.6449704142011834,1.0,0.717948717948718,True
551,5159.0,same shape as the unique largest,False,6.0,2.0,0.0,1.0,25.0,0.2853589706446655,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",small green rectangle,hg44,2.0,False,False,True,False,0.6619999999999999,0.6449704142011834,1.0,0.717948717948718,True
552,5160.0,same shape as the unique largest,False,7.0,2.0,0.0,3.0,23.0,0.4571945573870835,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",small blue rectangle,hg44,2.0,False,False,True,False,0.6619999999999999,0.6449704142011834,1.0,0.717948717948718,True
553,5161.0,same shape as the unique largest,False,8.0,2.0,1.0,23.0,3.0,0.8491198831029578,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",large blue triangle,hg44,2.0,True,True,True,True,0.6619999999999999,0.6449704142011834,1.0,0.717948717948718,True
554,5162.0,same shape as the unique largest,False,9.0,3.0,0.0,4.0,22.0,0.371210280964533,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",large green circle,hg44,3.0,False,False,True,False,0.6619999999999999,0.6449704142011834,1.0,0.717948717948718,True
555,5163.0,same shape as the unique largest,False,10.0,3.0,0.0,23.0,3.0,0.6109858132485897,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",large green triangle,hg44,3.0,False,True,True,True,0.6619999999999999,0.6449704142011834,1.0,0.717948717948718,True
556,5164.0,same shape as the unique largest,False,11.0,4.0,1.0,24.0,2.0,0.428763434669122,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",medium blue triangle,hg44,4.0,True,False,True,True,0.6619999999999999,0.6449704142011834,0.8181818181818182,0.48717948717948717,False
557,5165.0,same shape as the unique largest,False,12.0,5.0,0.0,25.0,1.0,0.4005648538783362,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",small yellow triangle,hg44,5.0,False,False,True,True,0.6619999999999999,0.6449704142011834,0.9166666666666666,0.717948717948718,False
558,5166.0,same shape as the unique largest,False,13.0,5.0,1.0,0.0,26.0,0.2546809867699267,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",medium green rectangle,hg44,5.0,True,False,True,False,0.6619999999999999,0.6449704142011834,0.9166666666666666,0.717948717948718,True
559,5167.0,same shape as the unique largest,False,14.0,5.0,0.0,0.0,26.0,0.1733691390038529,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",small green circle,hg44,5.0,False,False,True,False,0.6619999999999999,0.6449704142011834,0.9166666666666666,0.717948717948718,True
560,5168.0,same shape as the unique largest,False,15.0,6.0,1.0,8.0,18.0,0.1755994997093921,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small yellow rectangle,hg44,6.0,True,False,True,False,0.6619999999999999,0.6449704142011834,0.6666666666666666,0.6282051282051282,True
561,5169.0,same shape as the unique largest,False,16.0,7.0,0.0,8.0,18.0,0.187244886606436,"""λx.apply7(not,apply1(green,x.o))""
",not green,"def is_rule(obj):
    return not obj.green",large green circle,hg44,7.0,False,False,True,False,0.6619999999999999,0.6449704142011834,0.75,0.48717948717948717,True
